timestamp_ms,session_id,node_id_hex,protocol,frequency_mhz,config_index,rssi_dbm,snr_db,length_bytes,packet_type,encrypted,psk_result,psk_id,lat_deg,lon_deg,alt_m,hop_count,is_router,power_class,raw_hex
355557,snf_6356,49B54A64,Meshtastic,906.875,0,-116.0,-6.7,97,unknown,1,none,,,,,,0,0,FFFFFFFF644AB54908175308A50800649F2B749906C2251D4E73015729A918D9DA960B6C59DAD1761438A1CC177EDCD677A07C47583D11066E9C5ECED97977D436D10CAEADACFBE91C2A12EBF0413964E9B5742C3D68A2EB3C37BF8CDC0C91922B
357041,snf_6356,49B54A64,Meshtastic,906.875,0,-106.0,1.8,97,unknown,1,none,,,,,,0,0,FFFFFFFF644AB54908175308A40800BE9F2B749906C2251D4E73015729A918D9DA960B6C59DAD1761438A1CC177EDCD677A07C47583D11066E9C5ECED97977D436D10CAEADACFBE91C2A12EBF0413964E9B5742C3D68A2EB3C37BF8CDC0C91922B
359599,snf_6356,49B54A64,Meshtastic,906.875,0,-121.0,-12.3,97,unknown,1,none,,,,,,0,0,FFFFFFFF644AB54908175308A40800609F2B749906C2251D4E73015729A918D9DA960B6C59DAD1761438A1CC177EDCD677A07C47583D11066E9C5ECED97977D436D10CAEADACFBE91C2A12EBF0413964E9B5742C3D68A2EB3C37BF8CDC0C91922B
416061,snf_6356,49B54C60,Meshtastic,906.875,0,-124.0,-16.8,55,unknown,1,none,,,,,,0,0,FFFFFFFF604CB54986B40F48E70800605B177E10D55898869CCF21B6C537912F2EA8D22EADAA04C5FC7B1E171C48B7C66B1A967D995D14
417012,snf_6356,49B54C60,Meshtastic,906.875,0,-117.0,-9.5,55,unknown,1,none,,,,,,0,0,FFFFFFFF604CB54986B40F48E60800645B177E10D55898869CCF21B6C537912F2EA8D22EADAA04C5FC7B1E171C48B7C66B1A967D995D14
418633,snf_6356,49B54C60,Meshtastic,906.875,0,-113.0,-5.7,55,unknown,1,none,,,,,,0,0,FFFFFFFF604CB54986B40F48E50800BE5B177E10D55898869CCF21B6C537912F2EA8D22EADAA04C5FC7B1E171C48B7C66B1A967D995D14
538940,snf_6356,49B54C60,Meshtastic,906.875,0,-113.0,-5.0,55,unknown,1,none,,,,,,0,0,FFFFFFFF604CB54987F0AECBE6080064A8D3E428727DD43A19537A3A051DA629CCE050978C36EE1F76C5036090FB1A4B5F7A447810BA32
572083,snf_6356,49B54A64,Meshtastic,906.875,0,-105.0,2.0,56,unknown,1,none,,,,,,0,0,FFFFFFFF644AB54909871C4DA40800BE2861CC884761061EAAE2DF983E0A1F0BF2CBC3472C3D41753C396923A31DA7BB79147FDB80277B78
661551,snf_6356,49B54C60,Meshtastic,906.875,0,-117.0,-8.0,50,unknown,1,none,,,,,,0,0,FFFFFFFF604CB54988FCB012E608006470C52C557EBC4009349F7737BA47CBABD70D1BA5EFCEF6B3DFDB4E4244268672E4A7
662231,snf_6356,49B54C60,Meshtastic,906.875,0,-106.0,1.0,50,unknown,1,none,,,,,,0,0,FFFFFFFF604CB54988FCB012E60800BE70C52C557EBC4009349F7737BA47CBABD70D1BA5EFCEF6B3DFDB4E4244268672E4A7
701722,snf_6356,49B54A64,Meshtastic,906.875,0,-126.0,-17.0,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5490A83114CA4080060E0AB02A9E040426984D853C30C43F332991A4FC645BE79035AAEB533471ED4CCC6B6EB2A5E4E01
709912,snf_6356,49B54A64,Meshtastic,906.875,0,-112.0,-3.2,50,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5490B2BD1E4A5080064D7AF75184C3E29C10FE8CBE0AD8BEC702ED3E6CA4884A16DBA95A5639C86F5E99D7C
711269,snf_6356,49B54A64,Meshtastic,906.875,0,-106.0,1.8,50,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5490B2BD1E4A40800BED7AF75184C3E29C10FE8CBE0AD8BEC702ED3E6CA4884A16DBA95A5639C86F5E99D7C
817236,snf_6356,378E43BE,Meshtastic,906.875,0,-110.0,-1.8,44,unknown,1,none,,,,,,0,0,FFFFFFFFBE438E3747F44776630A00BE080312160D00004C15150000FCD0187028017800800100B8010D4801
1326640,snf_6356,49B54A64,Meshtastic,906.875,0,-117.0,-7.5,56,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5490C2F4EB2A508006461A1F23E29A9C421B03388282C4745301CF64E27D68AEA0A6B1FDF6EB94D33E41BA2C3E41A26DD0B
1327994,snf_6356,49B54A64,Meshtastic,906.875,0,-110.0,-2.5,56,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5490C2F4EB2A40800BE61A1F23E29A9C421B03388282C4745301CF64E27D68AEA0A6B1FDF6EB94D33E41BA2C3E41A26DD0B
1331899,snf_6356,49B54A64,Meshtastic,906.875,0,-119.0,-15.8,56,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5490C2F4EB2A408006061A1F23E29A9C421B03388282C4745301CF64E27D68AEA0A6B1FDF6EB94D33E41BA2C3E41A26DD0B
1357264,snf_6356,378E43BE,Meshtastic,906.875,0,-111.0,-2.5,44,unknown,1,none,,,,,,0,0,FFFFFFFFBE438E3748DC725B630A00BE080312160D00004C15150000FCD0187028017800800100B8010D4801
1582612,snf_6356,49B54A64,Meshtastic,906.875,0,-118.0,-9.5,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5490D9B99EEA50800641546525D252A6E720E16F5461B24876869D5850890014444C3066121432EC67C020B3887C3122E
1583963,snf_6356,49B54A64,Meshtastic,906.875,0,-111.0,-3.0,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5490D9B99EEA40800BE1546525D252A6E720E16F5461B24876869D5850890014444C3066121432EC67C020B3887C3122E
1588969,snf_6356,49B54A64,Meshtastic,906.875,0,-121.0,-12.3,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5490D9B99EEA40800601546525D252A6E720E16F5461B24876869D5850890014444C3066121432EC67C020B3887C3122E
1646522,snf_6356,49B54A64,Meshtastic,906.875,0,-106.0,2.5,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5490E1B7769A40800BE6F79257E050B61CE02DD348471C84996620038A0B438F67FCF2A2A3422160CA7885951B7DF7931
1742698,snf_6356,49B54C60,Meshtastic,906.875,0,-121.0,-12.3,50,unknown,1,none,,,,,,0,0,FFFFFFFF604CB54989FC64ECE50800BEAEE9F58C78B2C96E1D3CA3DB0ABD2A316A09A5F53D034C9C707BE84E0688459A8F42
1777310,snf_6356,378E43BE,Meshtastic,906.875,0,-112.0,-3.2,51,unknown,1,none,,,,,,0,0,FFFFFFFFBE438E374998958F630A00BE0843121D0DFC80BD681216085A1523DB81401DE8B401402518FFF33E28C482E00F4801
1789942,snf_6356,49B54A64,Meshtastic,906.875,0,-118.0,-9.0,50,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5490FEF6578A5080064B3311BBD48960374E5A559749798DDC958C5D5F22997F8A10DCF38B1BEFA58C594F0
1791427,snf_6356,49B54A64,Meshtastic,906.875,0,-110.0,-2.0,50,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5490FEF6578A40800BEB3311BBD48960374E5A559749798DDC958C5D5F22997F8A10DCF38B1BEFA58C594F0
1833565,snf_6356,49B54A64,Meshtastic,906.875,0,-111.0,-2.0,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB54910AFE81BA50800644FE0FB34959F6AD8B31444109A832081EAAC4888DC2CCC883547E3FF414956BF9D6BB7A228B013
1840283,snf_6356,49B54A64,Meshtastic,906.875,0,-114.0,-5.5,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB54910AFE81BA40800604FE0FB34959F6AD8B31444109A832081EAAC4888DC2CCC883547E3FF414956BF9D6BB7A228B013
1897300,snf_6356,378E43BE,Meshtastic,906.875,0,-104.0,2.7,44,unknown,1,none,,,,,,0,0,FFFFFFFFBE438E374A305756630A00BE080312160D00004C15150000FCD0187028017800800100B8010D4801
2149471,snf_6356,49B54A64,Meshtastic,906.875,0,-108.0,0.3,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB549123B4132A50800641A5385DEA8FFBB1771D07ADB68ADDFD0CEE80AC4F96AB218C8C65D637DA88ACA562817B1B96B68
2150858,snf_6356,49B54A64,Meshtastic,906.875,0,-117.0,-8.3,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB549123B4132A40800BE1A5385DEA8FFBB1771D07ADB68ADDFD0CEE80AC4F96AB218C8C65D637DA88ACA562817B1B96B68
2336783,snf_6356,49B54A64,Meshtastic,906.875,0,-115.0,-6.7,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB549136360F9A5080064E454762FC3A33BC32A107B4C5CC48FA7242D42C9B2897CC4BAA3976A2E0C0ED1D751CC8BAC40AE
2437258,snf_6356,378E43BE,Meshtastic,906.875,0,-117.0,-8.5,44,unknown,1,none,,,,,,0,0,FFFFFFFFBE438E374B88B5FC630A00BE080312160D00004C15150000FCD0187028017800800100B8010D4801
2485024,snf_6356,378E43BE,Meshtastic,906.875,0,-106.0,1.8,90,unknown,1,none,,,,,,0,0,FFFFFFFFBE438E374CF84A9B630A00BE080412440A09213337386534336265120557344E4D531A044E4D53312206E13D378E43BE2809422052D50DED18CBFC902168441023FC0F11D1CC76C51D76AFDCFF6A9C84D47867674801
2653902,snf_6356,49B54A64,Meshtastic,906.875,0,-110.0,-1.5,56,unknown,1,none,,,,,,0,0,FFFFFFFF644AB54914D782EEA5080064CB3CBF7CC30A4B8624E4D8056D969939630D504BE3EF4A594959CE2AA25DC7CF32B4390273A4BBC5
2655527,snf_6356,49B54A64,Meshtastic,906.875,0,-104.0,3.0,56,unknown,1,none,,,,,,0,0,FFFFFFFF644AB54914D782EEA40800BECB3CBF7CC30A4B8624E4D8056D969939630D504BE3EF4A594959CE2AA25DC7CF32B4390273A4BBC5
2699928,snf_6356,49B54C60,Meshtastic,906.875,0,-115.0,-6.0,55,unknown,1,none,,,,,,0,0,FFFFFFFF604CB5498A849855E7080060ECD09537307C9E76142405B876FEAEB1F2CDEEB75A8DD0409B0EF2058EA96F713A0A7148EFAA59
2701017,snf_6356,49B54C60,Meshtastic,906.875,0,-110.0,-1.8,55,unknown,1,none,,,,,,0,0,FFFFFFFF604CB5498A849855E6080064ECD09537307C9E76142405B876FEAEB1F2CDEEB75A8DD0409B0EF2058EA96F713A0A7148EFAA59
2702236,snf_6356,49B54C60,Meshtastic,906.875,0,-104.0,2.2,55,unknown,1,none,,,,,,0,0,FFFFFFFF604CB5498A849855E50800BEECD09537307C9E76142405B876FEAEB1F2CDEEB75A8DD0409B0EF2058EA96F713A0A7148EFAA59
2718482,snf_6356,49B54A64,Meshtastic,906.875,0,-113.0,-4.2,56,unknown,1,none,,,,,,0,0,FFFFFFFF644AB549151FE609A508006421BEFEA641C3FD4A2786F61BF94C258E4007AC56BD8044F53F2979AC56AFE075892166F35E2673FF
2784133,snf_6356,49B54A64,Meshtastic,906.875,0,-107.0,1.3,56,unknown,1,none,,,,,,0,0,FFFFFFFF644AB54916DB85B9A40800BE9A312A45EC2874829FAEE4A2457E1A28D17A973E8DEA6FE5A8D05DE9514A37C73D1D2427C28C23B9
2821965,snf_6356,49B54C60,Meshtastic,906.875,0,-113.0,-4.5,50,unknown,1,none,,,,,,0,0,FFFFFFFF604CB5498B18BC1DE6080064CFD282D090F95D00346C9B00D4B5514FB71C5E3AC4FAF14FA96CA8FC4CC195325DA9
2823184,snf_6356,49B54C60,Meshtastic,906.875,0,-109.0,-1.0,50,unknown,1,none,,,,,,0,0,FFFFFFFF604CB5498B18BC1DE50800BECFD282D090F95D00346C9B00D4B5514FB71C5E3AC4FAF14FA96CA8FC4CC195325DA9
2846667,snf_6356,49B54A64,Meshtastic,906.875,0,-115.0,-6.0,56,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5491797D0B7A5080064446A526EFA465ED9ACE0FA43BE36AD7DE7373D27CD98B87C2B8A44F510EA993DCE79F84BEC8DB9ED
2847748,snf_6356,49B54A64,Meshtastic,906.875,0,-121.0,-11.5,56,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5491797D0B7A40800BE446A526EFA465ED9ACE0FA43BE36AD7DE7373D27CD98B87C2B8A44F510EA993DCE79F84BEC8DB9ED
2850176,snf_6356,49B54A64,Meshtastic,906.875,0,-124.0,-14.8,56,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5491797D0B7A4080060446A526EFA465ED9ACE0FA43BE36AD7DE7373D27CD98B87C2B8A44F510EA993DCE79F84BEC8DB9ED
2869768,snf_6356,49B54A64,Meshtastic,906.875,0,-114.0,-5.5,50,unknown,1,none,,,,,,0,0,FFFFFFFF644AB54918D3ACFDA50800642603270110D15683A17AA1DA1B02D07AB4252D9F84554527A203A7C2C5771091A0FE
2871124,snf_6356,49B54A64,Meshtastic,906.875,0,-118.0,-9.8,50,unknown,1,none,,,,,,0,0,FFFFFFFF644AB54918D3ACFDA40800BE2603270110D15683A17AA1DA1B02D07AB4252D9F84554527A203A7C2C5771091A0FE
2912970,snf_6356,49B54A64,Meshtastic,906.875,0,-108.0,-3.0,56,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5491993ED51A40800BE8DC9420619E061ED5E35D6608CC49F79E788FC25C20139E4174F43AC4AF398EBA01A9DDE7092F40F
2915259,snf_6356,49B54A64,Meshtastic,906.875,0,-120.0,-10.8,56,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5491993ED51A40800608DC9420619E061ED5E35D6608CC49F79E788FC25C20139E4174F43AC4AF398EBA01A9DDE7092F40F
2929917,snf_6356,49B54C60,Meshtastic,906.875,0,-121.0,-12.8,58,unknown,1,none,,,,,,0,0,FFFFFFFF604CB5498CA419FCE7080060F63FEF1F53C9BEF83A75413BECE7AC4D0EDBCE11FE7B3EE86E98C6303514BE7B65CC04E1A2ED1353BEA5
2931003,snf_6356,49B54C60,Meshtastic,906.875,0,-113.0,-4.7,58,unknown,1,none,,,,,,0,0,FFFFFFFF604CB5498CA419FCE6080064F63FEF1F53C9BEF83A75413BECE7AC4D0EDBCE11FE7B3EE86E98C6303514BE7B65CC04E1A2ED1353BEA5
2932355,snf_6356,49B54C60,Meshtastic,906.875,0,-121.0,-12.3,58,unknown,1,none,,,,,,0,0,FFFFFFFF604CB5498CA419FCE50800BEF63FEF1F53C9BEF83A75413BECE7AC4D0EDBCE11FE7B3EE86E98C6303514BE7B65CC04E1A2ED1353BEA5
2977162,snf_6356,378E43BE,Meshtastic,906.875,0,-112.0,-4.5,44,unknown,1,none,,,,,,0,0,FFFFFFFFBE438E374DBC4410630A00BE080312160D00004C15150000FCD0187028017800800100B8010D4801
2993403,snf_6356,49B54C60,Meshtastic,906.875,0,-116.0,-7.0,55,unknown,1,none,,,,,,0,0,FFFFFFFF604CB5498DD00EE9E6080064EBE37D7F17881630FD864F8913038EBA8F92F7288CEB15AE874EF0D8F6B61FBB4EEA3E1595D836
2994621,snf_6356,49B54C60,Meshtastic,906.875,0,-113.0,-4.7,55,unknown,1,none,,,,,,0,0,FFFFFFFF604CB5498DD00EE9E50800BEEBE37D7F17881630FD864F8913038EBA8F92F7288CEB15AE874EF0D8F6B61FBB4EEA3E1595D836
3165780,snf_6356,49B54A64,Meshtastic,906.875,0,-117.0,-7.7,56,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5491A038FCCA508006490CAEDAD19D0F23FECB59E58C91D7B86AF718B9161C3CB580577A964DF4103841CB41E2897DB0FFE
3167001,snf_6356,49B54A64,Meshtastic,906.875,0,-120.0,-11.0,56,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5491A038FCCA40800BE90CAEDAD19D0F23FECB59E58C91D7B86AF718B9161C3CB580577A964DF4103841CB41E2897DB0FFE
3228165,snf_6356,49B54A64,Meshtastic,906.875,0,-112.0,-3.2,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5491B4F0C6CA5080064A66CD1DB4D098CC9DE842BEAF431AC251E4D621EAEAFB3314F82EC4C8D6EDAB7B76D0BCE3DD3BC
3229387,snf_6356,49B54A64,Meshtastic,906.875,0,-108.0,0.8,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5491B4F0C6CA40800BEA66CD1DB4D098CC9DE842BEAF431AC251E4D621EAEAFB3314F82EC4C8D6EDAB7B76D0BCE3DD3BC
3288705,snf_6356,335C2F40,Meshtastic,906.875,0,-117.0,-7.5,36,unknown,1,none,,,,,,0,0,FFFFFFFF402F5C339ECB3C7D80080064C7C02A84C1CF7E85093159E0EA3F929A715BC0B2
3291267,snf_6356,49B54A64,Meshtastic,906.875,0,-113.0,-4.0,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5491CB3224DA50800641228F1A27A825F9CAA7C32A1D3AA9DB0AA4F0CB22CDEA946C4CA33CCE3E83A738573F6720EFC4F
3292886,snf_6356,49B54A64,Meshtastic,906.875,0,-117.0,-7.7,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5491CB3224DA40800BE1228F1A27A825F9CAA7C32A1D3AA9DB0AA4F0CB22CDEA946C4CA33CCE3E83A738573F6720EFC4F
3544631,snf_6356,49B54A64,Meshtastic,906.875,0,-110.0,-2.7,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5491D030082A5080064442C1A04A796DEC62E6D054F3DD06BD2CD20FFD131BAF59D98F19E706858729378E3FD4C4813DF
3546522,snf_6356,49B54A64,Meshtastic,906.875,0,-111.0,-1.8,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5491D030082A40800BE442C1A04A796DEC62E6D054F3DD06BD2CD20FFD131BAF59D98F19E706858729378E3FD4C4813DF
3548681,snf_6356,49B54A64,Meshtastic,906.875,0,-124.0,-15.3,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5491D030082A4080060442C1A04A796DEC62E6D054F3DD06BD2CD20FFD131BAF59D98F19E706858729378E3FD4C4813DF
3607039,snf_6356,49B54A64,Meshtastic,906.875,0,-115.0,-6.0,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5491E3F2399A5080064A61CAF66B1835152D77EC40A1ECF9E2EEA7D8B998682FA5A044E31AFBF8BADFDAE88F144AD20D3
3608659,snf_6356,49B54A64,Meshtastic,906.875,0,-125.0,-15.8,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5491E3F2399A4080060A61CAF66B1835152D77EC40A1ECF9E2EEA7D8B998682FA5A044E31AFBF8BADFDAE88F144AD20D3
3610953,snf_6356,49B54A64,Meshtastic,906.875,0,-127.5,-20.3,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5491E3F2399A3080058A61CAF66B1835152D77EC40A1ECF9E2EEA7D8B998682FA5A044E31AFBF8BADFDAE88F144AD20D3
3902067,snf_6356,49B54C60,Meshtastic,906.875,0,-114.0,-5.7,50,unknown,1,none,,,,,,0,0,FFFFFFFF604CB5498EE42463E608006450C105D76615255D5DFAB025FB75AC9793767390287107CAC21AD204EE1A05B14E7E
3903457,snf_6356,49B54C60,Meshtastic,906.875,0,-111.0,-3.2,50,unknown,1,none,,,,,,0,0,FFFFFFFF604CB5498EE42463E50800BE50C105D76615255D5DFAB025FB75AC9793767390287107CAC21AD204EE1A05B14E7E
3937532,snf_6356,378E43BE,Meshtastic,906.875,0,-108.0,-0.5,51,unknown,1,none,,,,,,0,0,FFFFFFFFBE438E374FFCC4A1630A00BE0843121D0D6C89BD681216085A1554E381401DE8B4014025C388233F28B493E00F4801
3944119,snf_6356,378E43BE,Meshtastic,906.875,0,-119.0,-10.3,51,routing,1,none,,,,,,1,0,FFFFFFFFBE438E374FFCC4A1610A00640843121D0D6C89BD681216085A1554E381401DE8B4014025C388233F28B493E00F4801
3949777,snf_6356,49B54A64,Meshtastic,906.875,0,-113.0,-4.5,50,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5491F0B9B9DA5080064B7EB6375673E447051C47EFA5558BCBC176A53D6F74B7FA6FAB4703598C8F473FE46
3951258,snf_6356,49B54A64,Meshtastic,906.875,0,-113.0,-4.0,50,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5491F0B9B9DA40800BEB7EB6375673E447051C47EFA5558BCBC176A53D6F74B7FA6FAB4703598C8F473FE46
4048245,snf_6356,49B54A64,Meshtastic,906.875,0,-117.0,-7.5,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB54920D338D3A40800BE902A15B7606C4361131F8049D649DC426BB949622F368DE758969D5B10B6C275CE4ADA37D9D429
4052680,snf_6356,49B54A64,Meshtastic,906.875,0,-124.0,-15.5,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB54920D338D3A4080060902A15B7606C4361131F8049D649DC426BB949622F368DE758969D5B10B6C275CE4ADA37D9D429
4055381,snf_6356,9E7630C8,Meshtastic,906.875,0,-112.0,-3.0,50,routing,1,none,,,,,,1,0,FFFFFFFFC830769EB20EBFF3B20800BE8945657EF37D4D06211B02701FFBDEBDE7F9DA19DD8762128EAA28CA9E049752514C
4057272,snf_6356,378E43BE,Meshtastic,906.875,0,-114.0,-5.5,44,unknown,1,none,,,,,,0,0,FFFFFFFFBE438E3750F47922630A00BE080312160D00004C15150000FCD0187028017800800100B8010D4801
4362835,snf_6356,49B54A64,Meshtastic,906.875,0,-110.0,-1.0,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB549223FE0A1A508006406D6DE2DA628B4B695017DF3B64403C9DBFFFB21D7E388448D6E43A4A3D41A4BDA11CAEE1FD3DB
4370262,snf_6356,49B54A64,Meshtastic,906.875,0,-120.0,-10.8,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB549223FE0A1A408006006D6DE2DA628B4B695017DF3B64403C9DBFFFB21D7E388448D6E43A4A3D41A4BDA11CAEE1FD3DB
4427805,snf_6356,49B54A64,Meshtastic,906.875,0,-119.0,-10.0,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB549232B3D75A40800BE3592A5728ABD2ED20691CE00B0B252518A1E98769174B0CC412A91FEFECAE1264662D26B6C275D
4598826,snf_6356,378E43BE,Meshtastic,906.875,0,-117.0,-7.7,44,routing,1,none,,,,,,1,0,FFFFFFFFBE438E37517CE300620A0064080312160D00004C15150000FCD0187028017800800100B8010D4801
4603398,snf_6356,378E43BE,Meshtastic,906.875,0,-122.0,-13.5,44,routing,1,none,,,,,,1,0,FFFFFFFFBE438E37517CE300610A0060080312160D00004C15150000FCD0187028017800800100B8010D4801
4686824,snf_6356,49B54A64,Meshtastic,906.875,0,-107.0,1.0,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB54924930255A40800BE95B0DCD8F8C833DF68E55A51DAC1C6FCF42ADAF4D38DFD828ED9108751382F2B5FE839E9A93ED9
4693142,snf_6356,49B54A64,Meshtastic,906.875,0,-117.0,-8.3,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB54924930255A408006095B0DCD8F8C833DF68E55A51DAC1C6FCF42ADAF4D38DFD828ED9108751382F2B5FE839E9A93ED9
4751496,snf_6356,49B54A64,Meshtastic,906.875,0,-116.0,-7.0,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB54925B787B3A508006463B7D4495C648177BE4E97972976FD04C5C0F5AC17A9641A0FBA12185C2C8089E543E886C74EEF
4752718,snf_6356,49B54A64,Meshtastic,906.875,0,-113.0,-4.5,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB54925B787B3A40800BE63B7D4495C648177BE4E97972976FD04C5C0F5AC17A9641A0FBA12185C2C8089E543E886C74EEF
4815765,snf_6356,49B54A64,Meshtastic,906.875,0,-123.0,-13.8,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB54926CF070FA508006459844643753AC3C7BA919E21D872C3D8D5F0F1A8D3A8126E45ED20BE6B6099F14E825AA6C2CB2D
4817795,snf_6356,49B54A64,Meshtastic,906.875,0,-121.0,-12.0,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB54926CF070FA40800BE59844643753AC3C7BA919E21D872C3D8D5F0F1A8D3A8126E45ED20BE6B6099F14E825AA6C2CB2D
4947446,snf_6356,49B54A64,Meshtastic,906.875,0,-112.0,-3.2,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB54927AFBEA3A508006491CAC25791195DC9ECEF1FC6DBF519A5EC097D7B2B85344F244FA35F39B6A7D34436A477D10F8C
4980852,snf_6356,49B54C60,Meshtastic,906.875,0,-125.0,-15.5,50,unknown,1,none,,,,,,0,0,FFFFFFFF604CB5498FE8CE3CE708006016D54BAF2980AB811E304724BC550F1EED7C87107D1979A240E560D205FF2F3038C5
4981938,snf_6356,49B54C60,Meshtastic,906.875,0,-114.0,-4.5,50,unknown,1,none,,,,,,0,0,FFFFFFFF604CB5498FE8CE3CE608006416D54BAF2980AB811E304724BC550F1EED7C87107D1979A240E560D205FF2F3038C5
4983153,snf_6356,49B54C60,Meshtastic,906.875,0,-108.0,0.0,50,unknown,1,none,,,,,,0,0,FFFFFFFF604CB5498FE8CE3CE50800BE16D54BAF2980AB811E304724BC550F1EED7C87107D1979A240E560D205FF2F3038C5
5008380,snf_6356,49B54A64,Meshtastic,906.875,0,-116.0,-7.5,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5492847AD64A5080064194ACFC24406905BB15E672001E9669CF051A404153602324D21F119AB6F2B182599A590414967
5009729,snf_6356,49B54A64,Meshtastic,906.875,0,-110.0,-2.2,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5492847AD64A40800BE194ACFC24406905BB15E672001E9669CF051A404153602324D21F119AB6F2B182599A590414967
5011486,snf_6356,49B54A64,Meshtastic,906.875,0,-123.0,-14.5,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5492847AD64A4080060194ACFC24406905BB15E672001E9669CF051A404153602324D21F119AB6F2B182599A590414967
5030272,snf_6356,49B54A64,Meshtastic,906.875,0,-117.0,-7.2,50,unknown,1,none,,,,,,0,0,FFFFFFFF644AB549297BA564A5080064AF1D71B5E738001C909C19F432F74C8030855D5D115C5B8E0947B86432AC88B23D5E
5032292,snf_6356,49B54A64,Meshtastic,906.875,0,-111.0,-2.5,50,unknown,1,none,,,,,,0,0,FFFFFFFF644AB549297BA564A40800BEAF1D71B5E738001C909C19F432F74C8030855D5D115C5B8E0947B86432AC88B23D5E
5068781,snf_6356,49B54A64,Meshtastic,906.875,0,-117.0,-8.3,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5492A5F19E6A5080064C18F166219726383F31F31052B2C9331962F6285A79BAA909C6AB07BA5192AC776AB750365A53B
5070427,snf_6356,49B54A64,Meshtastic,906.875,0,-109.0,-0.8,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5492A5F19E6A40800BEC18F166219726383F31F31052B2C9331962F6285A79BAA909C6AB07BA5192AC776AB750365A53B
5156825,snf_6356,49B54C60,Meshtastic,906.875,0,-119.0,-17.0,57,unknown,1,none,,,,,,0,0,FFFFFFFF604CB5499078440BE70800600DA55FC057A3F0ED87AE3FFC835883048C0A2DD0B1213D6FD89E45B80E73F04EE858CD83DE3B9FF595
5157775,snf_6356,49B54C60,Meshtastic,906.875,0,-116.0,-6.5,57,unknown,1,none,,,,,,0,0,FFFFFFFF604CB5499078440BE60800640DA55FC057A3F0ED87AE3FFC835883048C0A2DD0B1213D6FD89E45B80E73F04EE858CD83DE3B9FF595
5189717,snf_6356,49B54A64,Meshtastic,906.875,0,-124.0,-15.3,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5492B63593EA50800644227F0E033F2178131C70257B1391B9DE86BB00300040DF6D4DD910FD043823CC19727802DC441
5191199,snf_6356,49B54A64,Meshtastic,906.875,0,-112.0,-4.0,55,unknown,1,none,,,,,,0,0,FFFFFFFF644AB5492B63593EA40800BE4227F0E033F2178131C70257B1391B9DE86BB00300040DF6D4DD910FD043823CC19727802DC441
